,Unnamed: 0,HOMO,LUMO,GAP,R2,ZPVE,U0,U,H,G,Cv,vibrational_frequencies,E1,E2,f1,f2,smiles,nN,nO,nHBAcc,nHBDon,TopoPSA,GGI1,Diameter
12262,12262,-0.225,-0.0102,0.2148,908.1798,0.119189,-399.863199,-399.855317,-399.854373,-399.895534,28.54,"[68.5388, 142.8574, 228.6512, 231.3478, 263.0046, 322.9839, 372.1366, 462.9286, 552.9512, 584.4558, 594.0927, 680.6541, 750.407, 763.6345, 912.4406, 1010.8108, 1030.0708, 1055.4863, 1059.983, 1096.3607, 1203.4392, 1224.8446, 1263.5588, 1362.8646, 1396.849, 1434.6484, 1487.3885, 1496.4423, 1502.1488, 1650.8038, 1732.0343, 1860.6943, 3010.5515, 3017.1381, 3045.4261, 3064.1738, 3121.1342, 3577.2826, 3682.8227]",0.2046375,0.21567699,0.00713307,0.28486044,CC1=C(N)COC1=O,1,2,3,1,52.32,2,4
12263,12263,-0.2317,-0.0916,0.1401,900.984,0.106306,-382.590202,-382.582737,-382.581792,-382.622229,26.694,"[79.9735, 114.4566, 232.8444, 248.519, 295.4037, 318.178, 456.2326, 528.5994, 573.037, 675.5202, 714.8348, 747.5996, 825.1958, 925.9365, 987.3125, 1000.407, 1032.6007, 1069.3301, 1083.1594, 1149.089, 1255.0486, 1292.6573, 1355.0875, 1415.3761, 1444.9929, 1472.5898, 1483.1942, 1680.6781, 1812.6056, 1863.1861, 3034.3969, 3037.6285, 3064.5235, 3093.2894, 3123.5411, 3175.8382]",0.09352527,0.16080216,5.82E-06,0.00012552,CC1=CCC(=O)C1=O,0,2,2,0,34.14,2,4
12264,12264,-0.2254,-0.0757,0.1498,890.3246,0.107406,-378.759632,-378.752012,-378.751068,-378.791621,27.361,"[97.9049, 108.9125, 233.5151, 240.48, 285.6758, 322.3856, 383.0389, 531.7178, 545.565, 581.3399, 710.1506, 770.4448, 818.2789, 887.4543, 921.2209, 947.9398, 1011.8211, 1067.6917, 1069.2463, 1125.2209, 1215.3362, 1333.8553, 1355.5602, 1416.5038, 1422.6189, 1473.6582, 1494.418, 1679.4337, 1751.6346, 1808.7943, 3032.408, 3085.4179, 3112.4482, 3216.6304, 3432.3589, 3654.6395]",0.1185338,0.13429808,0.00209129,0.07570951,CC1=CNC(=N)C1=O,2,1,2,2,52.95,2,4
12265,12265,-0.2388,-0.0914,0.1473,875.6199,0.095178,-398.65805,-398.650535,-398.649591,-398.690069,26.509,"[95.7807, 102.4569, 235.1857, 236.7245, 281.332, 312.139, 451.6765, 529.2369, 542.5364, 605.7335, 698.7025, 772.4697, 828.128, 910.5761, 927.2783, 1015.6647, 1069.3998, 1104.5267, 1126.8337, 1314.7923, 1339.2657, 1409.9619, 1421.6324, 1473.8162, 1494.1214, 1678.7141, 1817.0953, 1862.2345, 3033.4333, 3087.397, 3113.5091, 3218.1949, 3667.549]",0.10196128,0.12945475,7.62E-05,0.05795008,CC1=CNC(=O)C1=O,1,2,2,1,46.17,2,4
12266,12266,-0.2486,-0.0944,0.1542,860.1542,0.106972,-382.596084,-382.588853,-382.587909,-382.627895,26.177,"[61.9148, 198.5124, 212.7855, 249.593, 263.1111, 383.1315, 546.3878, 547.8048, 652.1451, 689.7976, 720.8984, 765.1692, 818.5184, 885.5962, 999.5885, 1019.9429, 1066.4414, 1072.9319, 1101.3462, 1136.2461, 1231.0187, 1244.0055, 1306.9682, 1339.4451, 1406.1289, 1495.3925, 1499.0679, 1624.6835, 1804.4632, 1840.0119, 3028.1336, 3049.212, 3121.1263, 3139.1904, 3206.2027, 3228.3175]",0.11686286,0.14380154,5.18E-05,1.51E-05,CC1C(=O)C=CC1=O,0,2,2,0,34.14,2,4
12267,12267,-0.2544,-0.0802,0.1742,838.7417,0.108736,-378.780319,-378.773158,-378.772214,-378.811822,25.925,"[105.1899, 147.9098, 175.3838, 273.3694, 305.5994, 370.8411, 556.6865, 616.3788, 630.5014, 718.2445, 740.2241, 765.3136, 825.2166, 879.2926, 959.238, 960.4862, 1045.7507, 1084.5233, 1134.4268, 1160.8727, 1242.1421, 1309.1017, 1336.0559, 1429.3088, 1481.7578, 1486.9199, 1515.8636, 1637.1657, 1722.4932, 1824.0118, 3049.5501, 3111.7535, 3155.2216, 3227.319, 3256.5658, 3489.0299]",0.15210644,0.15824615,0.00011288,0.08753482,CN1C(=N)C=CC1=O,2,1,2,1,44.16,2,4
12268,12268,-0.2692,-0.0931,0.1761,821.4655,0.096166,-398.677209,-398.670031,-398.669087,-398.709215,25.159,"[55.2384, 147.0233, 176.8715, 262.4837, 301.737, 380.5976, 569.486, 610.2963, 639.2293, 704.7936, 736.5265, 786.4674, 852.9663, 953.6158, 970.7994, 1048.7338, 1104.597, 1142.6022, 1160.2386, 1278.8396, 1321.7911, 1414.0853, 1467.0455, 1488.8216, 1514.3163, 1647.4092, 1802.4381, 1856.4304, 3050.8399, 3114.8492, 3155.2039, 3236.4609, 3258.9605]",0.16139357,0.23171842,0.03850608,0.35417862,CN1C(=O)C=CC1=O,1,2,2,0,37.38,2,4
12269,12269,-0.2576,-0.1022,0.1553,813.0591,0.083252,-418.511252,-418.504385,-418.503441,-418.542578,24.838,"[74.6248, 209.2429, 263.5545, 273.005, 343.8992, 388.7807, 537.616, 563.6311, 680.4282, 687.9735, 697.0062, 787.1273, 884.1592, 924.5375, 1018.0623, 1056.19, 1117.2816, 1138.5543, 1185.5661, 1240.4654, 1339.3438, 1342.0202, 1398.5711, 1616.3026, 1812.3331, 1855.5309, 2924.3717, 3206.755, 3227.8523, 3748.4894]",0.11926322,0.14365402,0.00023361,0.00045006,OC1C(=O)C=CC1=O,0,3,3,1,54.37,2,4
12270,12270,-0.25,-0.0273,0.2227,919.9637,0.129337,-383.773207,-383.765335,-383.764391,-383.805375,29.11,"[71.5407, 176.3971, 216.0918, 253.767, 264.0635, 317.2929, 355.9072, 456.8861, 534.9969, 560.1423, 652.8822, 691.0557, 792.6141, 812.1386, 883.2633, 964.635, 975.2901, 1032.8838, 1059.0905, 1075.5117, 1138.2975, 1178.7658, 1207.9388, 1223.2876, 1285.2874, 1321.5941, 1342.9313, 1407.6571, 1414.1201, 1455.9908, 1473.1635, 1488.5938, 1710.1067, 1849.0444, 2903.8107, 3010.4652, 3024.7674, 3069.8724, 3081.136, 3117.564, 3188.2498, 3733.4789]",0.16640828,0.22458812,7.10E-06,0.00801211,CC1=CCC(=O)C1O,0,2,2,1,37.3,2,4
12271,12271,-0.2198,-0.0139,0.2059,900.8403,0.118679,-399.841507,-399.833721,-399.832777,-399.873452,28.621,"[94.2753, 183.2538, 192.9373, 247.8573, 277.6473, 322.1824, 368.5386, 488.967, 523.165, 559.2415, 592.6611, 720.6596, 760.0817, 841.9477, 881.4589, 902.0374, 1007.1603, 1062.4272, 1076.7234, 1132.9984, 1200.9134, 1212.3386, 1258.2097, 1320.8467, 1362.5406, 1392.0604, 1416.3152, 1421.2657, 1474.7311, 1495.242, 1719.1845, 1836.0196, 2924.0493, 3019.9068, 3071.8652, 3108.9787, 3231.8244, 3641.1895, 3750.3706]",0.18911108,0.19532382,0.11026813,0.00261197,CC1=CNC(=O)C1O,1,2,2,2,49.33,2,4
12272,12272,-0.2371,-0.0145,0.2226,976.3973,0.152837,-347.850474,-347.842251,-347.841307,-347.883138,30.53,"[54.1297, 178.7877, 215.506, 236.938, 248.1851, 254.3127, 304.2732, 484.5355, 523.0382, 537.9613, 614.3671, 681.8139, 746.7149, 808.77, 825.4802, 931.2091, 965.8563, 1003.8435, 1036.9158, 1042.525, 1074.9191, 1098.6196, 1148.6157, 1156.4677, 1197.7718, 1275.7035, 1289.9332, 1301.0978, 1350.3809, 1403.6113, 1416.2142, 1446.8716, 1479.0627, 1487.5685, 1499.1095, 1501.249, 1712.9792, 1848.2704, 2982.7049, 3018.7783, 3019.682, 3039.4246, 3048.1326, 3066.8141, 3108.7521, 3110.2765, 3124.9917, 3184.3148]",0.16026939,0.22876891,3.87E-05,0.00323133,CC1C(=O)CC=C1C,0,1,1,0,17.07,2,4
12273,12273,-0.2069,0.0028,0.2098,948.1364,0.142115,-363.921414,-363.913254,-363.91231,-363.953734,30.127,"[84.1933, 180.5249, 206.691, 222.5416, 241.8393, 273.8995, 307.563, 471.6046, 508.0138, 550.3126, 574.7729, 706.3573, 750.2476, 807.5585, 828.1568, 847.8415, 1002.1749, 1021.0304, 1054.3156, 1078.7336, 1097.9465, 1109.0282, 1191.4794, 1215.0095, 1291.8327, 1310.353, 1354.7714, 1399.0045, 1405.5428, 1421.6144, 1477.4088, 1492.6546, 1497.7632, 1500.9194, 1714.4172, 1831.1753, 3007.9973, 3012.6436, 3041.5392, 3055.6793, 3101.333, 3112.6579, 3125.6882, 3229.7759, 3664.6111]",0.19426682,0.19953751,0.13604652,0.00402833,CC1C(=O)NC=C1C,1,1,1,1,29.1,2,4
12274,12274,-0.2156,0.0044,0.22,925.1969,0.142896,-360.082566,-360.074374,-360.073429,-360.115244,29.412,"[82.1812, 122.3239, 158.2189, 180.8018, 258.396, 279.879, 330.543, 503.8613, 522.3151, 594.7905, 631.2847, 710.1296, 728.4886, 815.8305, 947.0372, 981.7984, 986.1955, 1023.6615, 1064.5117, 1076.9932, 1154.5295, 1182.8229, 1191.0919, 1243.1216, 1287.9219, 1361.9646, 1400.7336, 1422.5363, 1453.5702, 1464.2406, 1477.955, 1480.836, 1502.1309, 1508.751, 1701.332, 1737.2444, 3027.7023, 3034.9117, 3041.2697, 3064.6792, 3083.1529, 3095.5833, 3144.7331, 3159.9642, 3502.0849]",0.20352737,0.21109397,0.17326299,0.00023523,CN1C(=N)CN=C1C,3,0,2,1,39.45,2,4
12275,12275,-0.2032,0.0063,0.2095,933.8262,0.141872,-363.921123,-363.912996,-363.912052,-363.953421,29.707,"[113.6183, 141.307, 177.1596, 196.3504, 242.9113, 276.063, 332.3803, 522.7583, 523.9091, 569.692, 609.8274, 711.3651, 712.4072, 713.7692, 944.9725, 949.524, 976.5673, 1029.171, 1066.4666, 1088.9457, 1144.4438, 1154.3704, 1166.2328, 1255.784, 1268.2999, 1335.4543, 1395.3454, 1421.6518, 1437.7454, 1454.3128, 1474.5856, 1488.5689, 1500.4442, 1512.6559, 1710.1145, 1814.4376, 3023.6192, 3031.1099, 3041.3154, 3070.8523, 3075.5435, 3081.4581, 3131.319, 3141.167, 3244.5331]",0.19550698,0.20473029,0.11248088,0.00059991,CN1C(=O)CC=C1C,1,1,1,0,20.31,2,4
12276,12276,-0.2391,-0.0074,0.2317,906.1132,0.130688,-379.985283,-379.977346,-379.976401,-380.01747,28.446,"[124.6247, 140.1985, 165.7074, 195.3335, 265.8615, 270.544, 326.2809, 520.3989, 532.255, 594.7651, 637.7386, 706.3162, 736.9087, 939.7008, 974.8878, 983.1144, 1063.9834, 1070.64, 1106.5588, 1154.82, 1179.0288, 1183.0674, 1269.0138, 1337.8068, 1383.3295, 1419.8103, 1438.8635, 1456.7791, 1476.6567, 1477.5876, 1499.329, 1509.2286, 1702.0893, 1833.9143, 3032.0848, 3040.717, 3049.7662, 3082.8547, 3091.1025, 3095.6654, 3136.9494, 3158.9475]",0.19266942,0.21486392,0.00268398,0.12601178,CN1C(=O)CN=C1C,2,1,2,0,32.67,2,4
12277,12277,-0.2267,0.0069,0.2336,871.7356,0.120317,-396.041088,-396.03345,-396.032506,-396.072834,27.944,"[135.3443, 147.9063, 169.5841, 267.043, 274.3072, 335.5566, 376.3442, 541.6129, 556.1666, 605.0558, 621.8702, 708.2245, 743.7858, 758.1654, 952.8526, 985.3031, 1021.0385, 1099.918, 1154.2731, 1171.1135, 1181.0626, 1233.4085, 1274.8944, 1351.1236, 1421.6705, 1452.893, 1487.3929, 1497.256, 1511.974, 1624.1268, 1727.8474, 1837.6544, 3022.8889, 3037.3896, 3067.1899, 3085.8096, 3136.401, 3565.6461, 3671.154]",0.20199009,0.21883481,0.00185349,0.08151391,CN1C(=O)CN=C1N,3,1,3,1,58.69,2,4
12278,12278,-0.2412,-0.0365,0.2047,853.9659,0.107565,-415.887119,-415.8797,-415.878756,-415.918721,27.663,"[80.4849, 220.3726, 244.9077, 262.0483, 330.0422, 358.473, 467.0723, 469.101, 556.2152, 573.325, 617.1089, 687.2338, 716.1609, 805.1992, 906.8676, 975.9016, 995.9329, 1093.1062, 1155.2984, 1170.192, 1204.3155, 1222.5509, 1286.1022, 1342.3575, 1366.3578, 1451.8063, 1470.2528, 1624.7325, 1712.0313, 1857.4295, 2940.3881, 3002.01, 3069.397, 3570.4721, 3686.3858, 3723.8925]",0.15943088,0.208141,6.56E-05,0.00331474,NC1=NCC(=O)C1O,2,2,4,2,75.68,2,4
12279,12279,-0.2596,-0.0415,0.2182,886.1922,0.118476,-399.838822,-399.831235,-399.830291,-399.871263,27.269,"[52.0083, 140.7704, 181.0841, 224.081, 260.5496, 379.7335, 506.0634, 555.1792, 571.8714, 648.0819, 686.305, 759.2714, 841.266, 896.3627, 927.8025, 990.0792, 1032.6664, 1081.5923, 1102.6838, 1123.789, 1170.9614, 1206.82, 1246.4613, 1264.9917, 1317.3969, 1371.9078, 1407.7325, 1483.496, 1491.4462, 1496.0878, 1782.7597, 1869.1706, 3005.8816, 3037.8979, 3055.7991, 3085.4117, 3129.1321, 3146.8847, 3473.67]",0.16059787,0.23945353,0.00014372,0.00786259,CC1C(=N)OCC1=O,1,2,3,1,50.15,2,4
12280,12280,-0.2403,-0.0417,0.1987,917.6474,0.129001,-383.798124,-383.790043,-383.789098,-383.83231,28.528,"[19.0765, 66.2622, 134.116, 227.2566, 246.2845, 390.8874, 472.6172, 519.4201, 558.5848, 615.3011, 637.6191, 683.9911, 807.7618, 819.5626, 903.9454, 982.1493, 1000.9812, 1025.8345, 1068.5567, 1125.6862, 1165.5787, 1200.5445, 1204.7965, 1249.2584, 1261.2545, 1297.2283, 1325.1368, 1407.0697, 1445.3823, 1464.8247, 1489.4975, 1494.4344, 1827.8895, 1867.4516, 2960.1813, 3053.6598, 3056.4784, 3063.0047, 3100.3286, 3116.383, 3127.2755, 3141.4418]",0.15072068,0.16706036,0.00187757,4.10E-07,CC1C(=O)CCC1=O,0,2,2,0,34.14,2,4
12281,12281,-0.2465,-0.0362,0.2102,887.9761,0.11882,-399.867035,-399.859323,-399.858379,-399.899599,27.626,"[51.2298, 140.5756, 171.5611, 219.5974, 252.3643, 387.3501, 499.7666, 520.0953, 558.5969, 596.1831, 682.2486, 706.2521, 768.763, 831.2252, 934.972, 1012.6466, 1072.4347, 1077.4612, 1113.3401, 1154.3713, 1198.6536, 1239.262, 1256.5817, 1301.4744, 1344.0744, 1404.0707, 1434.6971, 1492.2697, 1496.9767, 1502.4185, 1824.8635, 1870.5696, 3010.6353, 3013.6743, 3053.151, 3056.1184, 3125.2339, 3143.2485, 3637.0809]",0.16050412,0.21017961,0.00026442,0.00177464,CC1C(=O)CNC1=O,1,2,2,1,46.17,2,4
12282,12282,-0.2619,-0.049,0.2129,867.5252,0.10631,-419.740214,-419.732767,-419.731823,-419.772538,26.337,"[54.7115, 164.403, 169.1855, 216.1937, 258.0779, 393.0243, 512.5181, 572.1492, 586.6701, 656.5962, 706.4254, 769.9892, 834.3179, 926.3622, 1017.5306, 1063.1202, 1085.462, 1103.6736, 1128.2036, 1203.2894, 1217.5928, 1243.1681, 1307.1789, 1356.2312, 1406.6953, 1482.0826, 1492.2079, 1496.379, 1857.4294, 1901.1197, 3008.2723, 3044.2353, 3056.673, 3097.539, 3130.4807, 3145.6456]",0.1588036,0.21322773,0.00032525,0.00168216,CC1C(=O)COC1=O,0,3,3,0,43.37,2,4
12283,12283,-0.2539,-0.0033,0.2506,896.5326,0.132003,-379.989304,-379.981616,-379.980671,-380.022046,27.606,"[43.1142, 118.8775, 161.4239, 207.7695, 301.2038, 377.9288, 546.8978, 554.5405, 576.7761, 594.7908, 672.6561, 714.6418, 823.1949, 870.0637, 936.2275, 1008.1866, 1028.962, 1048.2221, 1121.558, 1151.3494, 1164.7255, 1238.4968, 1243.417, 1275.3252, 1306.7044, 1319.6603, 1413.8148, 1454.1845, 1462.9588, 1484.8135, 1494.2286, 1512.8899, 1739.7968, 1835.8841, 3032.7227, 3073.1706, 3082.4925, 3090.8347, 3107.0042, 3124.9311, 3153.9853, 3472.2023]",0.20755115,0.23767181,0.00205675,0.00718198,CN1C(=N)CCC1=O,2,1,2,1,44.16,2,4
12284,12284,-0.2415,0.0062,0.2477,865.2209,0.12092,-396.048438,-396.040831,-396.039887,-396.080421,27.296,"[117.2907, 128.6156, 171.7334, 186.5145, 277.7773, 369.6238, 413.4284, 571.9654, 578.3661, 604.314, 722.7964, 751.1982, 767.9116, 831.9654, 961.0163, 1023.6524, 1052.4959, 1089.2877, 1162.8325, 1191.9644, 1205.243, 1235.7736, 1307.9731, 1339.4929, 1422.8283, 1430.7625, 1484.9279, 1486.7974, 1509.983, 1517.1014, 1743.821, 1858.8488, 3017.9938, 3048.9799, 3058.9765, 3109.9594, 3160.2216, 3494.2236, 3669.0048]",0.2312414,0.23502703,0.16072059,0.05677683,CN1C(=N)CNC1=O,3,1,2,2,56.19,2,4
12285,12285,-0.2372,0.0052,0.2424,864.8333,0.120519,-396.018404,-396.010832,-396.009888,-396.05086,26.934,"[55.6848, 124.4298, 175.8082, 186.1011, 283.1393, 366.7155, 555.4834, 560.3349, 620.6602, 695.5673, 716.2614, 755.2751, 789.3697, 826.4011, 966.2672, 1011.934, 1035.6573, 1066.637, 1093.1434, 1163.2883, 1206.9656, 1208.5647, 1246.6881, 1335.9281, 1380.8256, 1433.1849, 1486.2205, 1492.8309, 1502.9628, 1515.3437, 1742.2303, 1799.0032, 3043.3321, 3052.478, 3085.5938, 3113.8789, 3172.2524, 3497.2215, 3538.0577]",0.23641243,0.23678442,0.00289642,0.46120207,CN1C(=N)COC1=N,3,1,3,2,60.17,2,4
12286,12286,-0.2605,-0.0065,0.254,845.2376,0.108668,-415.924668,-415.917375,-415.916431,-415.95655,25.739,"[98.7687, 124.6721, 191.8941, 198.721, 275.1832, 374.8932, 560.9254, 587.6978, 615.7654, 699.7471, 761.6858, 766.5808, 839.031, 968.6035, 1034.5477, 1050.8655, 1090.286, 1116.0156, 1162.7714, 1211.5897, 1233.4856, 1321.092, 1367.6368, 1432.0063, 1484.154, 1484.6562, 1499.165, 1514.7087, 1754.2962, 1898.5338, 3050.8502, 3054.7909, 3095.066, 3118.9721, 3166.3743, 3493.6416]",0.23301003,0.24431297,0.00144533,0.3400935,CN1C(=N)COC1=O,2,2,3,1,53.39,2,4
12287,12287,-0.2415,0.0029,0.2443,865.1793,0.12082,-396.042576,-396.035026,-396.034082,-396.074471,27.343,"[101.8981, 136.0046, 199.9394, 203.4282, 282.1304, 377.6101, 421.0662, 570.9757, 590.1755, 612.5048, 713.8882, 726.1507, 752.5824, 792.7846, 977.3205, 1010.511, 1058.073, 1111.8099, 1128.5479, 1162.0229, 1197.433, 1222.9397, 1299.6653, 1354.8075, 1415.227, 1430.1901, 1483.6003, 1485.6149, 1504.5903, 1515.6776, 1754.7965, 1846.0774, 3027.6119, 3056.713, 3074.4421, 3122.4433, 3161.0337, 3509.051, 3642.2975]",0.21365165,0.24147138,0.00136808,0.01181623,CN1C(=N)NCC1=O,3,1,2,2,56.19,2,4
12288,12288,-0.2594,-0.0081,0.2512,845.6595,0.108443,-415.921111,-415.913818,-415.912873,-415.952898,25.914,"[108.441, 133.8387, 187.2973, 202.1794, 273.3165, 372.77, 567.3213, 581.9519, 620.6524, 692.5101, 723.8049, 755.3647, 817.7279, 965.2026, 1023.9571, 1024.4914, 1090.7128, 1129.8764, 1162.6694, 1200.3772, 1211.0585, 1316.7123, 1362.536, 1428.6309, 1476.2194, 1484.5774, 1494.1394, 1514.6009, 1783.9888, 1858.2546, 3057.3661, 3058.2642, 3103.9012, 3127.0152, 3160.9975, 3528.4279]",0.21356877,0.24812144,0.00055017,0.42219724,CN1C(=N)OCC1=O,2,2,3,1,53.39,2,4
12289,12289,-0.2576,-0.0157,0.2419,876.9641,0.119601,-399.892913,-399.885193,-399.884249,-399.926076,26.803,"[43.0032, 82.0579, 122.6053, 220.6677, 278.9539, 384.7148, 562.7014, 577.5287, 582.6944, 596.3519, 674.9546, 710.2088, 829.4328, 956.3227, 1013.3275, 1025.5334, 1074.5713, 1127.0167, 1153.892, 1163.2664, 1242.5281, 1271.3182, 1305.214, 1310.0978, 1403.6982, 1455.6172, 1458.7739, 1478.0299, 1488.8186, 1508.6681, 1806.1167, 1867.3006, 3056.2567, 3072.0813, 3078.9568, 3106.857, 3121.8649, 3123.0891, 3163.7139]",0.19625541,0.21480456,0.00121925,3.14E-06,CN1C(=O)CCC1=O,1,2,2,0,37.38,2,4
12290,12290,-0.2628,-0.0066,0.2562,846.8964,0.108388,-415.950929,-415.943269,-415.942324,-415.983455,26.524,"[64.9216, 122.0556, 149.7797, 195.2027, 268.2776, 377.9881, 396.2326, 589.5717, 596.4759, 602.7381, 715.2239, 755.1191, 768.1674, 967.5156, 1016.3207, 1072.0966, 1108.3006, 1161.4172, 1195.0892, 1199.821, 1289.1427, 1325.1965, 1415.8326, 1424.1877, 1472.6899, 1489.4823, 1501.5948, 1513.2663, 1823.7507, 1879.2961, 3035.3911, 3052.8246, 3075.4511, 3117.4256, 3161.4463, 3677.4077]",0.20806519,0.24079543,0.00111325,0.0982269,CN1C(=O)CNC1=O,2,2,2,1,49.41,2,4
12291,12291,-0.2779,-0.0213,0.2566,826.9542,0.09619,-435.82568,-435.818371,-435.817427,-435.858991,24.863,"[15.7029, 133.7385, 204.3341, 209.1225, 265.5083, 386.2947, 585.2332, 594.4538, 620.8806, 695.0229, 762.4501, 770.5962, 971.1298, 1021.9736, 1079.5867, 1106.1159, 1127.0977, 1161.7886, 1202.4443, 1298.2567, 1354.1756, 1417.9625, 1469.4393, 1487.6104, 1488.5164, 1511.2503, 1841.7072, 1912.4536, 3057.8956, 3064.5552, 3113.0492, 3125.3138, 3166.9281]",0.20688536,0.25499578,0.00112316,0.00010221,CN1C(=O)COC1=O,1,3,3,0,46.61,2,4
12292,12292,-0.2453,-0.0355,0.2098,854.4085,0.107515,-415.88017,-415.872852,-415.871908,-415.911855,27.123,"[78.9402, 153.3054, 239.2713, 284.1586, 373.0686, 413.1967, 435.0922, 520.1073, 551.4313, 592.7311, 684.0089, 696.679, 782.2175, 831.3509, 917.0056, 984.1193, 1033.3668, 1087.8025, 1132.7842, 1182.3059, 1202.9695, 1222.4719, 1265.491, 1334.9792, 1408.5021, 1422.3819, 1426.1135, 1499.42, 1759.5351, 1885.1285, 2901.6945, 3022.2281, 3068.3479, 3481.0623, 3629.8316, 3690.532]",0.15942657,0.21825416,0.00025567,0.01003654,OC1C(=N)NCC1=O,2,2,3,3,73.18,2,4
12293,12293,-0.2596,-0.0482,0.2114,835.2307,0.094993,-435.755155,-435.748044,-435.7471,-435.786749,25.854,"[80.8837, 159.1417, 231.0832, 276.8905, 355.1585, 390.9249, 500.9379, 557.5589, 585.0472, 653.3339, 692.3292, 775.7992, 880.2131, 917.257, 986.708, 995.1083, 1089.8865, 1107.941, 1183.5468, 1198.694, 1217.3006, 1272.1873, 1340.6037, 1389.6113, 1414.6737, 1484.9401, 1790.0818, 1890.8381, 2896.5903, 3048.5412, 3108.4421, 3497.8625, 3726.997]",0.15771391,0.24145973,0.00032465,0.02289758,OC1C(=N)OCC1=O,1,3,4,2,70.38,2,4
12294,12294,-0.2476,-0.0546,0.1929,860.6874,0.105863,-419.715874,-419.708483,-419.707539,-419.747992,26.874,"[73.2179, 92.8797, 243.5029, 262.0621, 364.0342, 403.5041, 456.1868, 561.2961, 572.2036, 629.8506, 641.5559, 690.7436, 857.6065, 866.8778, 933.7113, 987.2761, 1049.0443, 1100.1149, 1152.888, 1167.5298, 1228.5823, 1246.6605, 1259.2761, 1296.0575, 1363.6265, 1395.9493, 1447.318, 1465.4926, 1831.5175, 1882.7354, 2878.5204, 3057.0056, 3066.0085, 3107.7629, 3124.788, 3711.1268]",0.15053207,0.17068085,0.00375678,0.000418,OC1C(=O)CCC1=O,0,3,3,1,54.37,2,4
12295,12295,-0.2565,-0.0425,0.214,836.7211,0.095489,-435.783362,-435.776208,-435.775264,-435.814955,26.058,"[80.8395, 168.9218, 229.4551, 269.7903, 377.7046, 403.194, 482.4782, 543.0791, 564.5043, 607.5387, 683.6327, 716.7435, 796.3945, 904.7878, 978.1023, 1053.4653, 1096.8174, 1171.6319, 1199.4912, 1214.28, 1256.2547, 1320.4727, 1372.2393, 1406.3505, 1433.6247, 1502.5278, 1828.6431, 1890.5022, 2905.48, 3023.2081, 3082.8165, 3628.818, 3720.8938]",0.15996067,0.21288965,0.00033978,0.00804332,OC1C(=O)CNC1=O,1,3,3,2,66.4,2,4
12296,12296,-0.2693,-0.0572,0.2122,817.4386,0.082821,-455.654547,-455.647579,-455.646635,-455.686029,24.907,"[84.3956, 181.8312, 222.6172, 270.3397, 348.3546, 394.5201, 521.9765, 561.9999, 604.5725, 651.0622, 715.3693, 789.9032, 908.4779, 984.9273, 1055.0626, 1098.4984, 1138.6078, 1183.0962, 1209.2027, 1241.5282, 1337.4211, 1369.7944, 1403.8997, 1484.9196, 1868.3368, 1907.0617, 2896.8983, 3053.4754, 3119.9558, 3746.2349]",0.1579279,0.21514309,0.0004094,0.00641803,OC1C(=O)COC1=O,0,4,4,1,63.6,2,4
12297,12297,-0.232,-0.0935,0.1385,872.2613,0.106814,-382.582456,-382.575204,-382.57426,-382.614233,26.317,"[63.7514, 210.2263, 212.7186, 232.0448, 315.4499, 341.0882, 508.5132, 548.1701, 621.5052, 705.3912, 715.1365, 743.6435, 851.5313, 887.3032, 974.2619, 1011.3983, 1055.3096, 1082.4001, 1098.5556, 1134.0976, 1199.1472, 1281.9312, 1303.6448, 1372.0777, 1407.07, 1494.0777, 1499.7986, 1632.6101, 1820.9651, 1861.1779, 3011.6675, 3043.0826, 3114.2775, 3129.6915, 3177.8132, 3224.4292]",0.09261267,0.15815142,3.42E-05,0.00029573,CC1C=CC(=O)C1=O,0,2,2,0,34.14,2,4
12298,12298,-0.2253,-0.0796,0.1457,862.0707,0.108099,-378.760395,-378.752961,-378.752017,-378.792894,26.214,"[41.5291, 116.2555, 166.467, 282.5909, 307.6227, 341.8773, 541.0825, 548.8669, 585.4157, 727.8479, 733.1611, 793.2748, 823.5226, 923.8647, 933.2205, 963.9695, 1025.4124, 1112.3148, 1151.2835, 1153.9309, 1250.5748, 1304.8432, 1375.1275, 1427.5508, 1462.4569, 1486.3318, 1516.5582, 1609.7346, 1745.2791, 1799.1623, 3028.7832, 3100.7702, 3144.5847, 3218.2657, 3271.2372, 3435.1851]",0.11773905,0.12262988,0.00270926,0.07661984,CN1C=CC(=O)C1=N,2,1,2,1,44.16,2,4
12299,12299,-0.241,-0.093,0.148,850.727,0.095573,-398.649933,-398.642685,-398.641741,-398.681675,25.584,"[100.8932, 124.6403, 167.262, 282.2118, 316.7041, 334.6486, 525.7707, 541.0261, 593.3265, 715.9835, 728.6267, 784.9501, 840.7746, 955.2956, 963.2362, 1008.092, 1119.3401, 1148.1214, 1154.5733, 1294.3879, 1331.6205, 1407.3765, 1459.013, 1493.8243, 1509.5831, 1626.2438, 1821.0866, 1847.8658, 3031.9758, 3091.1337, 3146.3687, 3215.1809, 3270.4419]",0.10161063,0.12520833,6.98E-05,0.05665996,CN1C=CC(=O)C1=O,1,2,2,0,37.38,2,4
